5371,中光電,櫃,12月12日,,72.1,0.6,0.84,989,70.9,71.5,71.5,72.1,71.4,0.98,18.7,1.18,    ,    ,    ,    ,    
5386,青雲,櫃,12月12日,,56.5,-0.8,-1.4,784,44.3,57.3,57.6,57.6,55.5,3.66,29.7,3.35,    ,    ,    ,    ,    
5457,宣德,櫃,12月12日,,54.2,0,0,398,21.7,54.2,54.6,54.8,54.2,1.11,39,2.22,    ,    ,    ,    ,    
5469,瀚宇博,市,12月12日,,61.6,0.2,0.33,"2,058",127,61.4,62.5,62.5,61.2,2.12,11.3,1.07,    ,    ,    ,    ,    
5471,松翰,市,12月12日,,56.9,0.2,0.35,602,34.3,56.7,57.4,57.5,56.5,1.76,58.1,2.68,    ,    ,    ,    ,    
5493,三聯,櫃,12月12日,,55.2,-0.3,-0.54,134,7.44,55.5,55.6,56.1,55.2,1.62,12.2,1.52,    ,    ,    ,    ,    
5511,德昌,櫃,12月12日,,70.3,0,0,150,10.6,70.3,70.6,70.9,70.3,0.85,6.87,1.42,    ,    ,    ,    ,    
5522,遠雄,市,12月12日,,58.2,-0.3,-0.51,438,25.5,58.5,58.8,58.8,58,1.37,13.8,1.05,    ,    ,    ,    ,    
5607,遠雄港,市,12月12日,,57.8,-0.8,-1.37,"3,105",183,58.6,60.1,60.4,57.6,4.78,15.6,2.06,    ,    ,    ,    ,    
5704,老爺知,櫃,12月12日,,50.3,0.1,0.2,37,1.85,50.2,51,51,50.2,1.59,20.5,3.64,    ,    ,    ,    ,    
5706,鳳凰,市,12月12日,,72.1,-1.8,-2.44,"1,392",101,73.9,73.9,74.4,71.6,3.79,47.7,3.96,    ,    ,    ,    ,    
5906,台南-KY,市,12月12日,,68.8,-1.3,-1.85,18,1.26,70.1,70.8,70.8,68,3.99,19.8,3.87,    ,    ,    ,    ,    
6023,元大期,櫃,12月12日,,60.3,-0.1,-0.17,78,4.73,60.4,60.4,60.5,60.2,0.5,10,1.24,    ,    ,    ,    ,    
6024,群益期,市,12月12日,,50.8,-0.5,-0.97,380,19.4,51.3,51,51.4,50.8,1.17,10.6,1.53,    ,    ,    ,    ,    
6112,邁達特,市,12月12日,,71.3,-0.3,-0.42,"2,101",150,71.6,72,72.5,70.9,2.23,22,3.06,    ,    ,    ,    ,    
6122,擎邦,櫃,12月12日,,58.2,-2.7,-4.43,"11,691",687,60.9,58.4,59.9,57.5,3.94,14.7,2.94,    ,    ,    ,    ,    
6123,上奇,櫃,12月12日,,67.5,-0.1,-0.15,16,1.09,67.6,67.6,67.8,67.5,0.44,14.5,3,    ,    ,    ,    ,    
6125,廣運,櫃,12月12日,,59.6,-1.7,-2.77,"5,759",348,61.3,62,62.2,59.5,4.4,35.5,4.13,    ,    ,    ,    ,    
6147,頎邦,櫃,12月12日,,71.4,1.4,2,"5,976",425,70,70.2,71.5,70,2.14,12.1,1.17,    ,    ,    ,    ,    
6166,凌華,市,12月12日,,59.3,-0.8,-1.33,165,9.79,60.1,60.1,60.1,59.1,1.66,38,2.39,    ,    ,    ,    ,    
6170,統振,櫃,12月12日,,60.1,0.2,0.33,"2,423",146,59.9,60.6,61.1,59.2,3.17,19.8,3.12,    ,    ,    ,    ,    
6173,信昌電,櫃,12月12日,,50.8,-1,-1.93,879,45.1,51.8,52.2,52.5,50.7,3.47,21.8,1.29,    ,    ,    ,    ,    
6183,關貿,市,12月12日,,67,-0.5,-0.74,58,3.9,67.5,67.6,67.6,66.9,1.04,22.6,3.97,    ,    ,    ,    ,    
6184,大豐電,市,12月12日,,52.1,0,0,39,2.03,52.1,52.1,52.2,52,0.38,14.8,1.77,    ,    ,    ,    ,    
6186,新潤,櫃,12月12日,,57.8,-0.4,-0.69,414,24,58.2,58.3,58.5,57.6,1.55,15.6,3.01,    ,    ,    ,    ,    
6189,豐藝,市,12月12日,,63.9,1.5,2.4,"2,699",172,62.4,63.9,64.9,62.8,3.37,15.3,2.54,    ,    ,    ,    ,    
6191,精成科,市,12月12日,,70.3,-0.4,-0.57,"4,323",305,70.7,71.4,71.4,70,1.98,11.1,1.62,    ,    ,    ,    ,    
6201,亞弘電,市,12月12日,,56,1.3,2.38,249,13.8,54.7,54.7,56,54.7,2.38,12.6,1.86,    ,    ,    ,    ,    
6202,盛群,市,12月12日,,65,-0.4,-0.61,"1,462",95.2,65.4,65.5,66.1,64.8,1.99,103,3.66,    ,    ,    ,    ,    
6206,飛捷,市,12月12日,,69,-0.4,-0.58,182,12.6,69.4,69.9,69.9,68.6,1.87,23.3,2.19,    ,    ,    ,    ,    
6212,理銘,櫃,12月12日,,54.4,0.4,0.74,14,0.75,54,53.7,54.4,52.6,3.33,34.2,1.95,    ,    ,    ,    ,    
6221,晉泰,櫃,12月12日,,67.4,-1.8,-2.6,107,7.41,69.2,69.3,70.5,67,5.06,23.5,3.25,    ,    ,    ,    ,    
6224,聚鼎,市,12月12日,,56.3,-0.5,-0.88,87,4.89,56.8,56.6,56.9,56,1.58,45.4,1.84,    ,    ,    ,    ,    
6237,驊訊,櫃,12月12日,,59.5,-1,-1.65,"2,947",176,60.5,60.5,61.5,58.8,4.46,,2.83,    ,    ,    ,    ,    
6242,立康,櫃,12月12日,,57.8,-0.4,-0.69,18,1.07,58.2,58,58,57.8,0.34,13.4,2.57,    ,    ,    ,    ,    
6243,迅杰,市,12月12日,,73.4,0.1,0.14,"4,448",323,73.3,73.6,74.4,71.3,4.23,41.2,4,    ,    ,    ,    ,    
6257,矽格,市,12月12日,,65.8,0.8,1.23,"4,606",304,65,65.8,66.5,65.4,1.69,17.5,1.82,    ,    ,    ,    ,    
6261,久元,櫃,12月12日,,62.6,-0.1,-0.16,271,17,62.7,63,63.1,62.2,1.44,21.1,1.23,    ,    ,    ,    ,    
6290,良維,櫃,12月12日,,63.7,-0.9,-1.39,"7,188",464,64.6,66,66,63.6,3.72,12.1,1.75,    ,    ,    ,    ,    
6292,迅德,櫃,12月12日,,63.9,2.8,4.58,"1,301",81.5,61.1,60.8,64,59.8,6.87,10.5,2.47,    ,    ,    ,    ,    
6419,京晨科,櫃,12月12日,,51.2,0,0,213,10.8,51.2,53.1,53.2,49.9,6.45,33.9,2.38,    ,    ,    ,    ,    
6441,廣錠,櫃,12月12日,,51.9,-0.6,-1.14,160,8.35,52.5,52.9,52.9,51.8,2.1,,1.91,    ,    ,    ,    ,    
6442,光聖,市,12月12日,,67.5,0,0,485,32.5,67.5,68,68.4,66.5,2.81,29.7,2.22,    ,    ,    ,    ,    
6449,鈺邦,市,12月12日,,68.2,-0.6,-0.87,164,11.2,68.8,69.4,69.4,67.6,2.62,19.7,2.04,    ,    ,    ,    ,    
6456,GIS-KY,市,12月12日,,64.9,1.5,2.37,"1,743",113,63.4,63.5,65.7,63.2,3.94,,0.73,    ,    ,    ,    ,    
6457,紘康,櫃,12月12日,,67.4,-3,-4.26,"1,750",119,70.4,69.7,69.7,66.9,3.98,,2.84,    ,    ,    ,    ,    
6470,宇智,櫃,12月12日,,64.5,-0.2,-0.31,267,17.3,64.7,65,65.4,64.4,1.55,13.3,2.2,    ,    ,    ,    ,    
6482,弘煜科,櫃,12月12日,,66.8,-1.7,-2.48,98,6.51,68.5,68.5,68.5,65.6,4.23,31.8,4.59,    ,    ,    ,    ,    
6486,互動,櫃,12月12日,,74.9,0.5,0.67,371,27.7,74.4,74.7,75.2,74.5,0.94,13,2.22,    ,    ,    ,    ,    
6492,生華科,櫃,12月12日,,53.4,-0.7,-1.29,232,12.5,54.1,54.1,54.3,53.4,1.66,,3.39,    ,    ,    ,    ,    
6514,芮特-KY,櫃,12月12日,,52.5,0,0,23,1.21,52.5,52.5,52.5,51.6,1.71,22.7,2.41,    ,    ,    ,    ,    
6525,捷敏-KY,市,12月12日,,68.8,0.2,0.29,75,5.17,68.6,68.6,69.1,68.3,1.17,15.6,2.14,    ,    ,    ,    ,    
6530,創威,櫃,12月12日,,50.7,-2.9,-5.41,"3,530",182,53.6,53,53.2,50.6,4.85,36,3.82,    ,    ,    ,    ,    
6532,瑞耘,櫃,12月12日,,60.9,-0.8,-1.3,264,16.2,61.7,62.1,62.1,60.9,1.94,15.2,2.28,    ,    ,    ,    ,    
6535,順藥,櫃,12月12日,,67.9,0.1,0.15,193,13.1,67.8,68.6,68.6,67.7,1.33,,7.34,    ,    ,    ,    ,    
6541,泰福-KY,市,12月12日,,70.6,-0.6,-0.84,284,20.1,71.2,71.8,71.9,70.3,2.25,,6.89,    ,    ,    ,    ,    
6542,隆中,櫃,12月12日,,54,-0.7,-1.28,2,0.11,54.7,54,54,54,0,24.7,3,    ,    ,    ,    ,    
6547,高端疫苗,櫃,12月12日,,70.6,-0.5,-0.7,"1,735",123,71.1,71.5,71.7,70.2,2.11,,5.26,    ,    ,    ,    ,    
6550,北極星藥業-KY,市,12月12日,,69.1,-0.4,-0.58,"1,329",92,69.5,69.5,69.9,68.7,1.73,,6.3,    ,    ,    ,    ,    
6570,維田,櫃,12月12日,,52.6,-0.2,-0.38,50,2.62,52.8,52.8,52.9,52.6,0.57,13.9,2.27,    ,    ,    ,    ,    
6582,申豐,市,12月12日,,54.6,0.3,0.55,36,1.97,54.3,54.8,54.9,54.3,1.1,,0.99,    ,    ,    ,    ,    
6596,寬宏藝術,櫃,12月12日,,51.5,-1.8,-3.38,393,20.4,53.3,52.5,52.5,51.5,1.88,16.5,2.45,    ,    ,    ,    ,    
6629,泰金-KY,櫃,12月12日,,52.1,-0.1,-0.19,6,0.31,52.2,51.8,52.2,51.8,0.77,12.7,1.73,    ,    ,    ,    ,    
6657,華安,市,12月12日,,62.3,0,0,50,3.08,62.3,62.3,62.3,62.1,0.32,,5.49,    ,    ,    ,    ,    
6666,羅麗芬-KY,市,12月12日,,63.9,0.2,0.31,25,1.61,63.7,64.1,64.8,63.9,1.41,46.3,1.85,    ,    ,    ,    ,    
6668,中揚光,市,12月12日,,52.8,4.8,10,"8,650",444,48,50,52.8,49.1,7.71,,2.6,    ,    ,    ,    ,    
6693,廣閎科,櫃,12月12日,,69.4,-1.5,-2.12,161,11.2,70.9,70.9,70.9,69.1,2.54,,2.84,    ,    ,    ,    ,    
6695,芯鼎,市,12月12日,,63.4,0.4,0.63,"6,221",397,63,63.3,66,61.5,7.14,,3.45,    ,    ,    ,    ,    
6706,惠特,市,12月12日,,65.6,-0.6,-0.91,215,14.1,66.2,66.9,66.9,65.2,2.57,,1.26,    ,    ,    ,    ,    
6708,天擎,櫃,12月12日,,52.3,-1.3,-2.43,66,3.5,53.6,53.4,53.4,52.1,2.43,,3.53,    ,    ,    ,    ,    
6721,信實,櫃,12月12日,,50.3,-0.2,-0.4,25,1.27,50.5,50.6,50.6,50,1.19,13.8,2.02,    ,    ,    ,    ,    
6727,亞泰金屬,櫃,12月12日,,58.6,0,0,49,2.89,58.6,58.5,58.7,58.3,0.68,15.6,1.35,    ,    ,    ,    ,    
6735,美達科技,櫃,12月12日,,54.3,-1.5,-2.69,46,2.56,55.8,55.8,56,54.3,3.05,,2.49,    ,    ,    ,    ,    
6742,澤米,市,12月12日,,58.1,0.1,0.17,318,18.5,58,58.3,58.8,57.9,1.55,33.2,3.2,    ,    ,    ,    ,    
6743,安普新,市,12月12日,,52.8,-0.4,-0.75,"1,571",86.1,53.2,56.4,56.7,52.5,7.89,,2.86,    ,    ,    ,    ,    
6754,匯僑設計,市,12月12日,,57.8,2.7,4.9,545,31.3,55.1,57.1,58.5,56.1,4.36,11.4,1.83,    ,    ,    ,    ,    
6761,穩得,櫃,12月12日,,75,-0.6,-0.79,26,1.96,75.6,75.6,75.6,75,0.79,16.2,1.95,    ,    ,    ,    ,    
6768,志強-KY,市,12月12日,,67.8,0.2,0.3,89,5.96,67.6,67.3,67.8,66.9,1.33,18.3,0.95,    ,    ,    ,    ,    
6776,展碁國際,市,12月12日,,56.9,0.1,0.18,71,4.04,56.8,56.9,57.2,56.7,0.88,11.2,2.28,    ,    ,    ,    ,    
6804,明係,櫃,12月12日,,56.2,-0.1,-0.18,18,1.03,56.3,56.5,56.5,56.1,0.71,10.3,1.42,    ,    ,    ,    ,    
6823,濾能,櫃,12月12日,,63,1.4,2.27,25,1.56,61.6,61.6,63.9,61.6,3.73,,2.35,    ,    ,    ,    ,    
6840,東研信超,櫃,12月12日,,71.5,0.1,0.14,6,0.44,71.4,71.4,71.6,71.4,0.28,,2.14,    ,    ,    ,    ,    
6843,進典,櫃,12月12日,,64.6,0.3,0.47,34,2.19,64.3,64.9,65.1,63.7,2.18,15.1,2.68,    ,    ,    ,    ,    
6856,鑫傳,櫃,12月12日,,69.6,1.1,1.61,31,2.15,68.5,68.5,69.6,68.5,1.61,14.4,3.53,    ,    ,    ,    ,    
6865,偉康科技,櫃,12月12日,,64.5,-1.3,-1.98,202,12.8,65.8,64.7,64.7,62.7,3.04,24.9,2.57,    ,    ,    ,    ,    
7402,邑錡,櫃,12月12日,,69,0.4,0.58,78,5.38,68.6,68.8,70.4,68.8,2.33,51.9,3.58,    ,    ,    ,    ,    
8027,鈦昇,櫃,12月12日,,66,0.1,0.15,185,12.2,65.9,66.4,66.5,65.6,1.37,161,2.74,    ,    ,    ,    ,    
8028,昇陽半導體,市,12月12日,,50.6,0.1,0.2,874,44.4,50.5,50.8,51.3,50.5,1.58,21.9,2.56,    ,    ,    ,    ,    
8033,雷虎,市,12月12日,,57,0.7,1.24,"1,476",85,56.3,57.2,58.8,56,4.97,,6.66,    ,    ,    ,    ,    
8048,德勝,櫃,12月12日,,71,-1.1,-1.53,740,52.9,72.1,72.6,72.6,70.8,2.5,17.1,3.45,    ,    ,    ,    ,    
8097,常珵,櫃,12月12日,,56.4,1.4,2.55,758,42.2,55,56.3,57,54.3,4.91,332,2.3,    ,    ,    ,    ,    
8099,大世科,櫃,12月12日,,50.2,-0.4,-0.79,23,1.14,50.6,50.6,50.6,50.1,0.99,24.6,3.2,    ,    ,    ,    ,    
8112,至上,市,12月12日,,68.9,0.6,0.88,"64,111","4,446",68.3,70,71.5,67.2,6.3,20,2.2,    ,    ,    ,    ,    
8147,正淩,櫃,12月12日,,73.5,0.6,0.82,44,3.19,72.9,73,73.5,72.8,0.96,26.8,2.71,    ,    ,    ,    ,    
8163,達方,市,12月12日,,55.3,0.4,0.73,"1,234",68.2,54.9,54.5,55.7,54.5,2.19,8.9,1.25,    ,    ,    ,    ,    
8183,精星,櫃,12月12日,,54.3,-0.8,-1.45,787,43.1,55.1,55.7,55.7,54.3,2.54,12,2.06,    ,    ,    ,    ,    
8271,宇瞻,市,12月12日,,61.8,0,0,583,36.1,61.8,62,62.3,61.4,1.46,14.7,1.82,    ,    ,    ,    ,    
8284,三竹,櫃,12月12日,,61.8,-0.5,-0.8,17,1.07,62.3,62.3,62.3,61.6,1.12,13.9,2.4,    ,    ,    ,    ,    
8342,益張,櫃,12月12日,,63.1,-0.4,-0.63,1,0.08,63.5,63.1,63.1,63.1,0,15.1,2.46,    ,    ,    ,    ,    
8349,恒耀,櫃,12月12日,,60.5,0.7,1.17,331,20,59.8,60,60.7,59.6,1.84,24.4,1.8,    ,    ,    ,    ,    
8358,金居,櫃,12月12日,,61.2,-0.7,-1.13,"1,527",94,61.9,62,62.3,61.2,1.78,29.7,2.66,    ,    ,    ,    ,    
8390,金益鼎,櫃,12月12日,,50.6,-0.4,-0.78,"1,208",61.1,51,51,51.2,50.4,1.57,9.25,1.66,    ,    ,    ,    ,    
8410,森田,櫃,12月12日,,62.2,-1,-1.58,291,18.3,63.2,63.7,64.1,62,3.32,12.2,1.36,    ,    ,    ,    ,    
8420,明揚,櫃,12月12日,,58.5,0.1,0.17,35,2.08,58.4,59.6,59.6,58.4,2.05,,3.52,    ,    ,    ,    ,    
8424,惠普,櫃,12月12日,,66.4,-0.2,-0.3,11,0.75,66.6,66.6,66.6,66.4,0.3,15.1,2.27,    ,    ,    ,    ,    
8431,匯鑽科,櫃,12月12日,,55.6,-0.3,-0.54,103,5.72,55.9,55.9,56,55.1,1.61,253,2.67,    ,    ,    ,    ,    
8435,鉅邁,櫃,12月12日,,62.7,0,0,21,1.33,62.7,62.7,63.2,62.7,0.8,14.3,2.63,    ,    ,    ,    ,    
8476,台境,市,12月12日,,57.4,-0.9,-1.54,73,4.21,58.3,58.2,58.8,57.4,2.4,6.25,2.47,    ,    ,    ,    ,    
8481,政伸,市,12月12日,,51,0.1,0.2,58,2.98,50.9,51.1,51.2,50.9,0.59,24.6,2.12,    ,    ,    ,    ,    
8482,商億-KY,市,12月12日,,66.3,-0.7,-1.04,11,0.73,67,66.9,66.9,66.3,0.9,15.9,2.07,    ,    ,    ,    ,    
8908,欣雄,櫃,12月12日,,59.5,-0.5,-0.83,137,8.14,60,59.9,59.9,59.3,1,33.4,4.51,    ,    ,    ,    ,    
8916,光隆,櫃,12月12日,,53.9,0,0,105,5.68,53.9,53.8,54.1,53.8,0.56,11.7,1.42,    ,    ,    ,    ,    
8917,欣泰,櫃,12月12日,,66.2,0,0,0,0.01,66.2,66.2,66.2,66.2,0,27.9,4.07,    ,    ,    ,    ,    
8927,北基,櫃,12月12日,,52.3,-1,-1.88,343,18,53.3,53.5,53.8,52.3,2.81,174,3.2,    ,    ,    ,    ,    
8936,國統,櫃,12月12日,,52.3,2.3,4.6,"24,983","1,282",50,49.6,52.6,49.2,6.8,18.7,2.37,    ,    ,    ,    ,    
8938,明安,櫃,12月12日,,71.6,-0.1,-0.14,135,9.72,71.7,71.7,72.1,71.6,0.7,17.8,1.59,    ,    ,    ,    ,    
8941,關中,櫃,12月12日,,58.6,-0.2,-0.34,6,0.36,58.8,58.8,58.9,58.6,0.51,13.6,2,    ,    ,    ,    ,    
8942,森鉅,櫃,12月12日,,74.9,0.3,0.4,508,38.1,74.6,74.6,75.1,74.6,0.67,9.13,1.44,    ,    ,    ,    ,    
9906,欣巴巴,市,12月12日,,53.4,-0.3,-0.56,30,1.62,53.7,54.2,54.2,53.4,1.49,8.18,2.91,    ,    ,    ,    ,    
9911,櫻花,市,12月12日,,69.6,0.6,0.87,317,21.9,69,69,69.6,68.3,1.88,15.4,2.69,    ,    ,    ,    ,    
9926,新海,市,12月12日,,55,0.5,0.92,8,0.46,54.5,55,55,55,0,21.3,2.58,    ,    ,    ,    ,    
9927,泰銘,市,12月12日,,71,-3.5,-4.7,"2,860",207,74.5,74.9,74.9,71,5.23,12.2,1.9,    ,    ,    ,    ,    
9930,中聯資源,市,12月12日,,58.4,1,1.74,258,15,57.4,57.6,58.8,57.4,2.44,19,2.48,    ,    ,    ,    ,    
9937,全國,市,12月12日,,69.5,0.4,0.58,43,2.94,69.1,69.3,69.5,68.9,0.87,28.3,4.03,    ,    ,    ,    ,    
9938,百和,市,12月12日,,61.8,-0.5,-0.8,798,49.4,62.3,62.6,62.6,61.5,1.77,32.9,1.58,    ,    ,    ,    ,    
